t,DOY,hour,air_temperature_init,air_temperature_v1,PARi,soil_temperature_init,soil_temperature_v1,humidity,ambient_CO2,Wind,SRWC,air_temperature,soil_temperature
2857,105,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
2858,105,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
2859,106,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
2860,106,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
2861,106,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
2862,106,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
2863,106,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
2864,106,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
2865,106,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
2866,106,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
2867,106,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
2868,106,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
2869,106,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
2870,106,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
2871,106,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
2872,106,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
2873,106,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
2874,106,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
2875,106,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
2876,106,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
2877,106,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
2878,106,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
2879,106,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
2880,106,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
2881,106,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
2882,106,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
2883,107,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
2884,107,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
2885,107,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
2886,107,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
2887,107,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
2888,107,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
2889,107,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
2890,107,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
2891,107,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
2892,107,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
2893,107,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
2894,107,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
2895,107,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
2896,107,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
2897,107,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
2898,107,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
2899,107,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
2900,107,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
2901,107,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
2902,107,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
2903,107,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
2904,107,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
2905,107,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
2906,107,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
2907,108,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
2908,108,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
2909,108,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
2910,108,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
2911,108,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
2912,108,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
2913,108,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
2914,108,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
2915,108,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
2916,108,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
2917,108,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
2918,108,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
2919,108,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
2920,108,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
2921,108,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
2922,108,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
2923,108,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
2924,108,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
2925,108,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
2926,108,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
2927,108,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
2928,108,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
2929,108,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
2930,108,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
2931,109,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
2932,109,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
2933,109,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
2934,109,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
2935,109,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
2936,109,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
2937,109,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
2938,109,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
2939,109,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
2940,109,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
2941,109,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
2942,109,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
2943,109,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
2944,109,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
2945,109,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
2946,109,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
2947,109,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
2948,109,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
2949,109,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
2950,109,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
2951,109,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
2952,109,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
2953,109,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
2954,109,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
2955,110,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
2956,110,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
2957,110,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
2958,110,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
2959,110,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
2960,110,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
2961,110,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
2962,110,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
2963,110,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
2964,110,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
2965,110,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
2966,110,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
2967,110,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
2968,110,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
2969,110,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
2970,110,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
2971,110,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
2972,110,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
2973,110,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
2974,110,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
2975,110,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
2976,110,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
2977,110,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
2978,110,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
2979,111,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
2980,111,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
2981,111,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
2982,111,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
2983,111,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
2984,111,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
2985,111,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
2986,111,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
2987,111,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
2988,111,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
2989,111,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
2990,111,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
2991,111,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
2992,111,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
2993,111,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
2994,111,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
2995,111,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
2996,111,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
2997,111,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
2998,111,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
2999,111,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3000,111,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3001,111,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3002,111,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3003,112,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3004,112,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3005,112,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3006,112,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3007,112,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3008,112,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3009,112,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3010,112,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3011,112,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3012,112,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3013,112,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3014,112,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3015,112,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3016,112,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3017,112,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3018,112,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3019,112,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3020,112,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3021,112,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3022,112,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3023,112,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3024,112,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3025,112,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3026,112,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3027,113,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3028,113,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3029,113,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3030,113,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3031,113,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3032,113,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3033,113,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3034,113,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3035,113,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3036,113,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3037,113,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3038,113,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3039,113,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3040,113,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3041,113,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3042,113,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3043,113,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3044,113,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3045,113,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3046,113,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3047,113,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3048,113,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3049,113,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3050,113,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3051,114,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3052,114,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3053,114,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3054,114,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3055,114,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3056,114,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3057,114,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3058,114,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3059,114,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3060,114,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3061,114,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3062,114,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3063,114,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3064,114,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3065,114,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3066,114,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3067,114,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3068,114,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3069,114,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3070,114,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3071,114,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3072,114,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3073,114,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3074,114,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3075,115,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3076,115,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3077,115,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3078,115,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3079,115,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3080,115,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3081,115,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3082,115,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3083,115,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3084,115,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3085,115,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3086,115,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3087,115,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3088,115,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3089,115,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3090,115,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3091,115,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3092,115,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3093,115,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3094,115,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3095,115,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3096,115,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3097,115,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3098,115,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3099,116,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3100,116,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3101,116,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3102,116,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3103,116,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3104,116,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3105,116,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3106,116,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3107,116,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3108,116,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3109,116,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3110,116,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3111,116,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3112,116,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3113,116,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3114,116,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3115,116,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3116,116,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3117,116,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3118,116,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3119,116,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3120,116,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3121,116,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3122,116,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3123,117,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3124,117,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3125,117,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3126,117,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3127,117,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3128,117,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3129,117,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3130,117,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3131,117,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3132,117,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3133,117,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3134,117,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3135,117,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3136,117,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3137,117,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3138,117,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3139,117,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3140,117,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3141,117,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3142,117,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3143,117,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3144,117,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3145,117,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3146,117,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3147,118,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3148,118,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3149,118,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3150,118,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3151,118,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3152,118,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3153,118,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3154,118,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3155,118,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3156,118,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3157,118,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3158,118,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3159,118,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3160,118,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3161,118,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3162,118,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3163,118,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3164,118,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3165,118,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3166,118,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3167,118,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3168,118,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3169,118,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3170,118,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3171,119,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3172,119,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3173,119,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3174,119,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3175,119,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3176,119,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3177,119,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3178,119,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3179,119,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3180,119,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3181,119,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3182,119,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3183,119,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3184,119,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3185,119,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3186,119,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3187,119,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3188,119,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3189,119,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3190,119,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3191,119,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3192,119,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3193,119,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3194,119,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3195,120,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3196,120,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3197,120,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3198,120,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3199,120,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3200,120,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3201,120,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3202,120,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3203,120,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3204,120,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3205,120,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3206,120,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3207,120,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3208,120,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3209,120,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3210,120,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3211,120,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3212,120,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3213,120,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3214,120,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3215,120,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3216,120,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3217,120,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3218,120,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
3219,121,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
3220,121,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
3221,121,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
3222,121,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
3223,121,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
3224,121,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
3225,121,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
3226,121,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
3227,121,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
3228,121,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
3229,121,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
3230,121,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
3231,121,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
3232,121,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
3233,121,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
3234,121,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
3235,121,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
3236,121,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
3237,121,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
3238,121,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
3239,121,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
3240,121,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
3241,121,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
3242,121,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
